Mod:Item:MetaData, Localized Name
yoyos:yoyo_body:0, 蓝钚 外壳
yoyos:yoyo_body:0, 纯镥 外壳
yoyos:yoyo_body:0, Psi金属 外壳
yoyos:yoyo_body:0, Psi宝石 外壳
yoyos:yoyo_body:0, 乌黑色Psi金属 外壳
yoyos:yoyo_body:0, 乳白色Psi金属 外壳
yoyos:yoyo_body:0, 红石琥珀金 外壳
yoyos:yoyo_body:0, 精铁 外壳
yoyos:yoyo_body:0, 钨 外壳
yoyos:yoyo_body:0, 钛 外壳
yoyos:yoyo_body:0, 铬 外壳
yoyos:yoyo_body:0, 高级合金 外壳
yoyos:yoyo_body:0, 红宝石 外壳
yoyos:yoyo_body:0, 蓝宝石 外壳
yoyos:yoyo_body:0, 橄榄石 外壳
yoyos:yoyo_body:0, 黄石榴石 外壳
yoyos:yoyo_body:0, 红石榴石 外壳
yoyos:yoyo_cord:0, 骑士史莱姆 捆绳
yoyos:yoyo_cord:0, 史莱姆 捆绳
yoyos:yoyo_cord:0, 史莱姆 捆绳
yoyos:yoyo_cord:0, 熔岩史莱姆 捆绳
yoyos:yoyo_cord:0, 线 捆绳
yoyos:yoyo_cord:0, 史莱姆藤蔓 捆绳
yoyos:yoyo_cord:0, 史莱姆藤蔓 捆绳
yoyos:yoyo_cord:0, 藤蔓 捆绳
yoyos:yoyo, 悠悠球
yoyos:book, 悠悠球手册
rf-capability-adapter:aecapabilityadapter, ME 功能适配器
rf-capability-adapter:aecapabilityadapter_part, ME 功能适配器
tp:bone_pickaxe, 骨头镐
tp:carrot_juice, 胡萝卜汁
tp:obsidian_battle, 黑曜石战斧
tp:octuple_compressed_nether_block, 八重压缩地狱岩
tp:bone_helmet, 骨头头盔
tp:hardened_stone_smallbricks_slab_half:0, 强化小石砖台阶
tp:glowstone_glass, 荧石玻璃
tp:redstone_helmet, 红石头盔
tp:toasted_bread, 烤面包
tp:nether_iron_axe, 铁质地狱岩斧
tp:small_bandage, 小型医疗绷带
tp:sextuple_compressed_sugar_cane, 六重压缩甘蔗块
tp:sextuple_compressed_nether_block, 六重压缩地狱岩
tp:emerald_multi, 绿宝石镐
tp:redstone_apple, 红石苹果
tp:bsc_gold_pickaxe, 金质甘蔗镐
tp:dragon_chestplate, 龙之胸甲
tp:mycelium_seeds, 菌丝种子
tp:bams_pizza, Bam 披萨
tp:growth_block, 生长结晶
tp:flint_shears, 燧石剪
tp:blueberry_bush, 蓝莓丛
tp:stone_leggings, 石护腿
tp:wub_ore, Wub Wub 矿石
tp:emerald_battle, 绿宝石战斧
tp:dragon_leggings, 龙之护腿
tp:monster_jerky, 怪物肉干
tp:compressed_sugar, 压缩糖块
tp:flint_spade, 燧石锹
tp:obsidian_chestplate, 黑曜胸甲
tp:nether_hoe, 地狱岩锄
tp:iron_battle, 铁质战斧
tp:raspberry_juice, 树莓汁
tp:triple_compressed_nether_block, 三重压缩地狱岩
tp:diamond_multi, 钻石镐
tp:colored_dust:0, 白荧石粉
tp:colored_dust:1, 橙荧石粉
tp:colored_dust:2, 洋红荧石粉
tp:colored_dust:3, 亮蓝荧石粉
tp:colored_dust:4, 石灰荧石粉
tp:colored_dust:5, 粉荧石粉
tp:colored_dust:6, 灰荧石粉
tp:colored_dust:7, 银粉
tp:colored_dust:8, 青荧石粉
tp:colored_dust:9, 紫荧石粉
tp:colored_dust:10, 蓝荧石粉
tp:colored_dust:11, 棕荧石粉
tp:colored_dust:12, 绿荧石粉
tp:colored_dust:13, 红荧石粉
tp:colored_dust:14, 黑荧石粉
tp:bone_hoe, 骨头锄
tp:nether_diamond_hoe, 钻石质地狱岩锄
tp:lava_leggings, 熔岩裤子
tp:fmf_block, 漂浮方块
tp:obsidian_boots, 黑曜战靴
tp:dragon_boots, 龙之靴子
tp:nether_diamond_pickaxe, 钻石质地狱岩镐
tp:emerald_shears, 绿宝石剪
tp:birthday_pickaxe, 派对镐
tp:ghost_block, 幽灵方块
tp:golden_battle, 金质战斧
tp:flint_chestplate, 燧石胸甲
tp:nether_gold_spade, 金质地狱岩锹
tp:triple_compressed_sugar_cane, 三重压缩甘蔗块
tp:asphalt_block, 沥青
tp:pouch, 大袋子
tp:bacon_sandwhich, 培根三明治
tp:growth_upgrade, 二级生长结晶
tp:chicken_sandwhich, 鸡肉三明治
tp:tiny_charcoal, 小块木炭
tp:wub_ingot, Wub 锭
tp:iron_spear, 铁质长矛
tp:flint_leggings, 燧石护腿
tp:wither_leggings, 凋零裤子
tp:flint_multi, 燧石镐
tp:lapis_helmet, 青金石头盔
tp:wooden_leggings, 木护腿
tp:stone_multi, 石质镐
tp:diamond_battle, 钻石战斧
tp:raspberry_berry, 树莓
tp:wub_pickaxe, Wub 镐
tp:flint_helmet, 燧石头盔
tp:growth_upgrade_two, 三级生长结晶
tp:iron_multi, 铁质镐
tp:little_candy, 糖果
tp:bsc_diamond_spade, 钻石质甘蔗锹
tp:septuple_compressed_sugar_cane, 七重压缩甘蔗块
tp:maloberry_juice, 桑椹汁
tp:quick_sand, 流沙
tp:obsidian_sword, 黑曜石剑
tp:nether_rod, 地狱岩棍
tp:emerald_spade, 绿宝石锹
tp:cooked_mushroom_brown, 煮熟的棕色蘑菇
tp:dragon_helmet, 龙之头盔
tp:emerald_axe, 绿宝石斧
tp:redstone_chestplate, 红石胸甲
tp:lava_chestplate, 熔岩胸甲
tp:wooden_helmet, 木头盔
tp:wooden_boots, 木靴子
tp:raw_bacon, 生培根
tp:nether_gold_pickaxe, 金质地狱岩镐
tp:soul_sandstone, 灵魂砂岩
tp:bsc_gold_spade, 金质甘蔗锹
tp:colored_glowstone:0, 白荧石
tp:colored_glowstone:1, 橙荧石
tp:colored_glowstone:2, 洋红荧石
tp:colored_glowstone:3, 亮蓝荧石
tp:colored_glowstone:4, 黄绿色荧石
tp:colored_glowstone:5, 粉荧石
tp:colored_glowstone:6, 灰荧石
tp:colored_glowstone:7, 亮灰荧石
tp:colored_glowstone:8, 青荧石
tp:colored_glowstone:9, 紫荧石
tp:colored_glowstone:10, 蓝荧石
tp:colored_glowstone:11, 棕荧石
tp:colored_glowstone:12, 绿荧石
tp:colored_glowstone:13, 红荧石
tp:colored_glowstone:14, 黑荧石
tp:stone_boots, 石靴子
tp:cactus_juice, 仙人掌汁
tp:wub_gem, Wub 宝石
tp:flint_boots, 燧石靴子
tp:nether_pickaxe, 地狱岩镐
tp:bone_boots, 骨头靴子
tp:watering_can_upgrade, 强化喷壶
tp:nether_iron_sword, 铁质地狱岩剑
tp:iron_cobblegen_block, 二级造石机
tp:hardened_stone_bricks_stairs, 强化石砖楼梯
tp:double_compressed_nether_block, 二重压缩地狱岩
tp:wub_axe, Wub 斧
tp:bread_slice, 面包片
tp:bsc_iron_hoe, 铁质甘蔗锄
tp:septuple_compressed_nether_block, 七重压缩地狱岩
tp:flint_ingot, 燧石锭-[WIP]
tp:lapis_ingot, 青金石锭
tp:plump_peach, 桃子
tp:lapis_boots, 青金石靴子
tp:vasholine, Wub Wub Juice
tp:cooked_apple, 熟苹果
tp:stone_helmet, 石头盔
tp:cooked_mushroom_red, 煮熟的红蘑菇
tp:wooden_multi, 木镐
tp:wub_sword, Wub 剑
tp:nether_diamond_sword, 钻石质地狱岩剑
tp:bone_leggings, 骨头护腿
tp:hardened_stone_bricks, 强化石砖
tp:steel_ingot, 钢锭
tp:watering_can, 喷壶
tp:wooden_battle, 木质战斧
tp:fried_egg, 煎鸡蛋
tp:netherstar_block, 下界之星方块
tp:emerald_chestplate, 绿宝石胸甲
tp:flint_axe, 燧石斧
tp:stone_shears, 石剪
tp:repair_tablet, 万用修理器
tp:bsc_gold_axe, 金质甘蔗斧
tp:hardened_stone_slab_half:0, 强化石台阶
tp:lava_block, 熔岩源石头
tp:flint_pickaxe, 燧石镐
tp:large_bandage, 大型医疗绷带
tp:diamond_shears, 钻石龙鳞剪
tp:wooden_shears, 木制剪刀
tp:redstone_leggings, 红石护腿
tp:pumpkin_juice, 南瓜汁
tp:golden_spear, 金质长矛
tp:nether_gold_hoe, 金质地狱岩锄
tp:obsidian_axe, 黑曜石斧
tp:quartz_leggings, 石英护腿
tp:lamp, 灯
tp:bone_spade, 骨头锹
tp:nether_sword, 地狱岩剑
tp:stone_chestplate, 石胸甲
tp:wheat_juice, 小麦汁
tp:flesh_block, 血肉方块
tp:bsc_diamond_hoe, 钻石质甘蔗锄
tp:bacon_eggs, 培根鸡蛋
tp:lapis_leggings, 青金石护腿
tp:emerald_leggings, 绿宝石护腿
tp:quintuple_compressed_sugar_cane, 五重压缩甘蔗块
tp:blackberry_juice, 黑莓汁
tp:infin_bucket, 无尽之桶
tp:colored_lamp:0, 白色灯
tp:colored_lamp:1, 橙色灯
tp:colored_lamp:2, 品红色灯
tp:colored_lamp:3, 亮蓝色灯
tp:colored_lamp:4, 黄色灯
tp:colored_lamp:5, 黄绿色灯
tp:colored_lamp:6, 粉红色灯
tp:colored_lamp:7, 灰色灯
tp:colored_lamp:8, 银灯
tp:colored_lamp:9, 青色灯
tp:colored_lamp:10, 紫色灯
tp:colored_lamp:11, 蓝色灯
tp:colored_lamp:12, 棕色灯
tp:colored_lamp:13, 绿色灯
tp:colored_lamp:14, 红色灯
tp:colored_lamp:15, 黑色灯
tp:compressed_nether_block, 压缩地狱岩
tp:small_med_kit, 小型医疗箱
tp:lava_boots, 熔岩靴子
tp:wither_helmet, 凋零头盔
tp:dirty_glass, 污浊玻璃
tp:obsidian_multi, 黑曜石镐
tp:bsc_iron_pickaxe, 铁质甘蔗镐
tp:iron_furnace_block, 铁熔炉
tp:double_compressed_sugar_cane, 二重压缩甘蔗块
tp:stone_hammer, 石锤
tp:nether_gold_sword, 金质地狱岩剑
tp:bone_chestplate, 骨头胸甲
tp:nether_spade, 地狱岩锹
tp:wooden_chestplate, 木胸甲
tp:melon_juice, 西瓜汁
tp:nether_wub_ore, 下界 Wub Wub 矿石
tp:hardened_stone_stairs, 强化石台阶
tp:quadruple_compressed_nether_block, 四重压缩地狱岩
tp:maloberry_bush, 桑椹丛
tp:wub_hammer, Wub 锤
tp:quadruple_compressed_sugar_cane, 四重压缩甘蔗块
tp:obsidian_dust, 黑曜石粉
tp:bsc_iron_spade, 铁质甘蔗锹
tp:reinforced_obsidian_ingot, 强化黑曜石锭
tp:emerald_boots, 绿宝石靴子
tp:bsc_rod, 甘蔗棍
tp:bone_block, 骨块
tp:flint_sword, 燧石剑
tp:bsc_diamond_pickaxe, 钻石质甘蔗镐
tp:blueberry_berry, 蓝莓
tp:nether_axe, 地狱岩斧
tp:wither_chestplate, 凋零胸甲
tp:obsidian_helmet, 黑曜头盔
tp:hardened_stone_smallbricks_stairs, 强化小石砖台阶
tp:hardened_stone_bricks_slab_half:0, 强化石砖台阶
tp:tiny_coal, 小块煤炭
tp:obsidian_pickaxe, 黑曜石镐
tp:emerald_apple, 绿宝石苹果
tp:cooked_bacon, 熟培根
tp:kappa_pick, Kappa Pick
tp:diamond_apple, 钻石苹果
tp:water_block, 水源石头
tp:raspberry_bush, 覆盆子灌木
tp:blaze_cobblegen_block, 四级造石机
tp:wither_rib, 凋零之骨
tp:emerald_hoe, 绿宝石锄
tp:emerald_helmet, 绿宝石头盔
tp:nether_iron_pickaxe, 铁质地狱岩镐
tp:beet_juice, 甜菜汁
tp:stone_battle, 石质战斧
tp:lava_helmet, 熔岩头盔
tp:emerald_cobblegen_block, 五级造石机
tp:lava_infused_stone, 脉冲熔岩石
tp:obsidian_spear, 黑曜石矛
tp:plump_pear, 梨
tp:octuple_compressed_sugar_cane, 八重压缩甘蔗块
tp:bone_axe, 骨头斧
tp:stone_spear, 石质长矛
tp:potatoe_juice, 土豆汁
tp:rabbit_sandwhich, 兔肉三明治
tp:nether_diamond_axe, 钻石质地狱岩斧
tp:blackberry_berry, 黑莓
tp:hardened_stone_bricks_slab_double:0, 强化石砖台阶
tp:large_med_kit, 大型医疗箱
tp:nether_iron_hoe, 铁质地狱岩锄
tp:emerald_pickaxe, 绿宝石镐
tp:slime_juice, 粘液汁
tp:unhardened_stone, 软石
tp:wub_paxel, Wub 镐
tp:wub_hoe, Wub 锄
tp:apple_juice, 苹果汁
tp:hardened_stone_smallbricks, 强化小石砖
tp:ender_ore, 末影矿石
tp:juicer, 榨汁机
tp:quintuple_compressed_nether_block, 五重压缩地狱岩
tp:chainmail_part, 链甲
tp:quartz_boots, 石英靴子
tp:compressed_sugar_cane, 压缩甘蔗块
tp:obsidian_hoe, 黑曜石锄
tp:c_axe, C-斧
tp:bsc_iron_axe, 铁质甘蔗斧
tp:reinforced_glass, 强化玻璃
tp:flint_hoe, 燧石锄
tp:hardened_stone, 强化石头
tp:bsc_gold_hoe, 金质甘蔗锄
tp:bsc_diamond_axe, 钻石质甘蔗斧
tp:bsc_gold_sword, 金质甘蔗剑
tp:peach_juice, 桃汁
tp:blueberry_juice, 蓝莓汁
tp:succ_pearls, SUCC 珍珠
tp:steel_block, Block of Steel
tp:quartz_ingot, 石英锭
tp:hardened_stone_slab_double:0, 强化石台阶
tp:nether_iron_spade, 铁质地狱岩锹
tp:beef_sandwhich, 牛肉三明治
tp:nether_gold_axe, 金质地狱岩斧
tp:bacon_eggs_sandwhich, 培根鸡蛋三明治
tp:maloberry_berry, 桑椹
tp:diamond_cobblegen_block, 三级造石机
tp:bsc_diamond_sword, 钻石质甘蔗剑
tp:nether_diamond_spade, 钻石质地狱岩锹
tp:emerald_spear, 绿宝石长矛
tp:wooden_spear, 木质长矛
tp:diamond_spear, 钻石长矛
tp:quartz_helmet, 石英头盔
tp:bone_sword, 骨头剑
tp:flint_block, 压缩燧石块
tp:obsidian_spade, 黑曜石锹
tp:bsc_iron_sword, 铁质甘蔗剑
tp:double_compressed_sugar, 二重压缩糖块
tp:lapis_chestplate, 青金石胸甲
tp:reinforced_obsidian, 钢筋强化黑曜石
tp:nether_lava_block, 下界熔岩源石
tp:charcoal_block, 木炭块
tp:quartz_chestplate, 石英胸甲
tp:dragon_scale, 龙鳞
tp:hardened_stone_smallbricks_slab_double:0, 强化小石砖台阶
tp:emerald_sword, 绿宝石剑
tp:wub_spade, Wub 锹
tp:ender_dust, 末影粉
tp:redstone_boots, 红石靴子
tp:golden_shears, 金剪
tp:pear_juice, 梨汁
tp:bsc_sugar_cookie, 糖果曲奇
tp:wither_boots, 凋零靴子
tp:obsidian_leggings, 黑曜护腿
tp:golden_multi, 金质镐
tp:dead_reed, 干甘蔗
tp:iron_apple, 铁苹果
tp:old_reed, 干芦苇
tp:blackberry_bush, 黑莓丛
tp:redstone_ingot, 红石锭
tp:cobblegen_block, 造石机
yoyos:mana_cord, 蕴魔丝线捆绳
yoyos:manasteel_yoyo, 魔力钢悠悠球
yoyos:elementium_yoyo, 源质钢悠悠球
yoyos:terrasteel_yoyo, 泰拉追踪者
guideapi:bloodmagic-guide, item.guideapi.book.bloodmagic.guide.name
jaopca:block_mysticalcropsancite, %s作物
jaopca:block_mysticalcropsastralstarmetal, %s作物
jaopca:block_mysticalcropsender, %s作物
jaopca:block_mysticalcropsgalite, %s作物
jaopca:block_mysticalcropslunar, %s作物
jaopca:block_mysticalcropsniobium, %s作物
jaopca:block_mysticalcropssteaite, %s作物
jaopca:block_mysticalcropsdimensionalshard, %s作物
jaopca:block_mysticalcropsquartzblack, %s作物
jaopca:block_mysticalcropsterrite, %s作物
jaopca:block_mysticalcropsniter, %s作物
jaopca:block_mysticalcropssalt, %s作物
jaopca:block_blockastralstarmetal, %s 块
jaopca:block_blockender, %s 块
jaopca:block_blocklunar, %s 块
jaopca:block_blocktitanium, %s 块
jaopca:block_blockaquamarine, %s 块
jaopca:block_blockcertusquartz, %s 块
jaopca:block_blockchargedcertusquartz, %s 块
jaopca:block_blockdimensionalshard, %s 块
jaopca:item_essenceancite, %s精华
jaopca:item_essenceastralstarmetal, %s精华
jaopca:item_essenceender, %s精华
jaopca:item_essencegalite, %s精华
jaopca:item_essencelunar, %s精华
jaopca:item_essenceniobium, %s精华
jaopca:item_essencesteaite, %s精华
jaopca:item_essencedimensionalshard, %s精华
jaopca:item_essencequartzblack, %s精华
jaopca:item_essenceterrite, %s精华
jaopca:item_essenceniter, %s精华
jaopca:item_essencesalt, %s精华
jaopca:item_mysticalseedsancite, %s种子
jaopca:item_mysticalseedsastralstarmetal, %s种子
jaopca:item_mysticalseedsender, %s种子
jaopca:item_mysticalseedsgalite, %s种子
jaopca:item_mysticalseedslunar, %s种子
jaopca:item_mysticalseedsniobium, %s种子
jaopca:item_mysticalseedssteaite, %s种子
jaopca:item_mysticalseedsdimensionalshard, %s种子
jaopca:item_mysticalseedsquartzblack, %s种子
jaopca:item_mysticalseedsterrite, %s种子
jaopca:item_mysticalseedsniter, %s种子
jaopca:item_mysticalseedssalt, %s种子
jaopca:item_singularityaluminium, 奇点-%s
jaopca:item_singularityancite, 奇点-%s
jaopca:item_singularityardite, 奇点-%s
jaopca:item_singularityastralstarmetal, 奇点-%s
jaopca:item_singularitycobalt, 奇点-%s
jaopca:item_singularitydraconium, 奇点-%s
jaopca:item_singularityender, 奇点-%s
jaopca:item_singularitygalite, 奇点-%s
jaopca:item_singularitylunar, 奇点-%s
jaopca:item_singularitymithril, 奇点-%s
jaopca:item_singularityniobium, 奇点-%s
jaopca:item_singularityosmium, 奇点-%s
jaopca:item_singularitysteaite, 奇点-%s
jaopca:item_singularitytitanium, 奇点-%s
jaopca:item_singularityuranium, 奇点-%s
jaopca:item_singularityyellorium, 奇点-%s
jaopca:item_singularityaquamarine, 奇点-%s
jaopca:item_singularitycertusquartz, 奇点-%s
jaopca:item_singularitychargedcertusquartz, 奇点-%s
jaopca:item_singularitycoal, 奇点-%s
jaopca:item_singularitydimensionalshard, 奇点-%s
jaopca:item_singularityquartzblack, 奇点-%s
jaopca:item_singularityterrite, 奇点-%s
jaopca:item_singularityniter, 奇点-%s
jaopca:item_singularitysalt, 奇点-%s
jaopca:item_singularitysulfur, 奇点-%s
jaopca:item_dustardite, %s 粉
jaopca:item_dustcobalt, %s 粉
jaopca:item_dustniobium, %s 粉
jaopca:item_dustaquamarine, %s 粉
jaopca:item_dustchargedcertusquartz, %s 粉
jaopca:item_dustdimensionalshard, %s 粉
jaopca:item_nuggetastralstarmetal, %s 粒
jaopca:item_nuggetender, %s 粒
jaopca:item_nuggetlunar, %s 粒
jaopca:item_nuggettitanium, %s 粒
jaopca:item_nuggetyellorium, %s 粒
jaopca:item_nuggetaquamarine, %s 粒
jaopca:item_nuggetcertusquartz, %s 粒
jaopca:item_nuggetchargedcertusquartz, %s 粒
jaopca:item_nuggetcoal, %s 粒
jaopca:item_nuggetdimensionalshard, %s 粒
jaopca:item_nuggetlapis, %s 粒
jaopca:item_nuggetquartz, %s 粒
jaopca:item_nuggetquartzblack, %s 粒
jaopca:item_nuggetterrite, %s 粒
jaopca:item_coinancite, %s币
jaopca:item_coinardite, %s币
jaopca:item_coinastralstarmetal, %s币
jaopca:item_coincobalt, %s币
jaopca:item_coindraconium, %s币
jaopca:item_coinender, %s币
jaopca:item_coingalite, %s币
jaopca:item_coinlunar, %s币
jaopca:item_coinniobium, %s币
jaopca:item_coinosmium, %s币
jaopca:item_coinsteaite, %s币
jaopca:item_cointitanium, %s币
jaopca:item_coinuranium, %s币
jaopca:item_coinyellorium, %s币
jaopca:item_gearancite, %s齿轮
jaopca:item_gearastralstarmetal, %s齿轮
jaopca:item_gearender, %s齿轮
jaopca:item_geargalite, %s齿轮
jaopca:item_gearlunar, %s齿轮
jaopca:item_gearniobium, %s齿轮
jaopca:item_gearsteaite, %s齿轮
jaopca:item_geartitanium, %s齿轮
jaopca:item_gearuranium, %s齿轮
jaopca:item_gearyellorium, %s齿轮
jaopca:item_gearaquamarine, %s齿轮
jaopca:item_gearchargedcertusquartz, %s齿轮
jaopca:item_geardimensionalshard, %s齿轮
jaopca:item_gearterrite, %s齿轮
jaopca:item_plateancite, %s板
jaopca:item_plateastralstarmetal, %s板
jaopca:item_plateender, %s板
jaopca:item_platelunar, %s板
jaopca:item_plateniobium, %s板
jaopca:item_platesteaite, %s板
jaopca:item_platetitanium, %s板
jaopca:item_plateyellorium, %s板
jaopca:item_plateaquamarine, %s板
jaopca:item_platechargedcertusquartz, %s板
jaopca:item_platedimensionalshard, %s板
jaopca:item_plateterrite, %s板
jaopca:item_stickancite, %s棒
jaopca:item_stickardite, %s棒
jaopca:item_stickastralstarmetal, %s棒
jaopca:item_stickcobalt, %s棒
jaopca:item_stickdraconium, %s棒
jaopca:item_stickender, %s棒
jaopca:item_stickgalite, %s棒
jaopca:item_sticklunar, %s棒
jaopca:item_stickniobium, %s棒
jaopca:item_stickosmium, %s棒
jaopca:item_sticksteaite, %s棒
jaopca:item_sticktitanium, %s棒
jaopca:item_stickuranium, %s棒
jaopca:item_stickyellorium, %s棒
jaopca:item_stickaquamarine, %s棒
jaopca:item_stickcertusquartz, %s棒
jaopca:item_stickchargedcertusquartz, %s棒
jaopca:item_stickcoal, %s棒
jaopca:item_stickdiamond, %s棒
jaopca:item_stickdimensionalshard, %s棒
jaopca:item_stickemerald, %s棒
jaopca:item_sticklapis, %s棒
jaopca:item_stickquartz, %s棒
jaopca:item_stickquartzblack, %s棒
jaopca:item_stickterrite, %s棒
jaopca:item_dusttinyaluminium, 小撮%s粉
jaopca:item_dusttinyancite, 小撮%s粉
jaopca:item_dusttinyardite, 小撮%s粉
jaopca:item_dusttinyastralstarmetal, 小撮%s粉
jaopca:item_dusttinycobalt, 小撮%s粉
jaopca:item_dusttinycopper, 小撮%s粉
jaopca:item_dusttinydraconium, 小撮%s粉
jaopca:item_dusttinyender, 小撮%s粉
jaopca:item_dusttinygalite, 小撮%s粉
jaopca:item_dusttinyiridium, 小撮%s粉
jaopca:item_dusttinylead, 小撮%s粉
jaopca:item_dusttinylunar, 小撮%s粉
jaopca:item_dusttinymithril, 小撮%s粉
jaopca:item_dusttinynickel, 小撮%s粉
jaopca:item_dusttinyniobium, 小撮%s粉
jaopca:item_dusttinyosmium, 小撮%s粉
jaopca:item_dusttinyplatinum, 小撮%s粉
jaopca:item_dusttinysilver, 小撮%s粉
jaopca:item_dusttinysteaite, 小撮%s粉
jaopca:item_dusttinytin, 小撮%s粉
jaopca:item_dusttinytitanium, 小撮%s粉
jaopca:item_dusttinyuranium, 小撮%s粉
jaopca:item_dusttinyyellorium, 小撮%s粉
jaopca:item_dusttinyaquamarine, 小撮%s粉
jaopca:item_dusttinycertusquartz, 小撮%s粉
jaopca:item_dusttinychargedcertusquartz, 小撮%s粉
jaopca:item_dusttinycoal, 小撮%s粉
jaopca:item_dusttinydiamond, 小撮%s粉
jaopca:item_dusttinydimensionalshard, 小撮%s粉
jaopca:item_dusttinyemerald, 小撮%s粉
jaopca:item_dusttinylapis, 小撮%s粉
jaopca:item_dusttinyquartz, 小撮%s粉
